"","amc","gcomp","wqs"
"1",0.823028934248191,0.734319357552591,0.833953044053976
"2",0.801405185119666,0.72765375690853,0.88299162919401
"3",0.801205031773529,0.755864706730998,0.7958184938298
"4",1.03782856842254,0.900666447891952,0.880074970945477
"5",0.873410894451021,0.769563539395759,0.873215442486101
"6",0.934160354438065,0.882392041884409,0.922988170589294
"7",0.913726140555657,0.813157551928989,0.842973124937118
"8",0.869407298461205,0.803351538153042,0.870115657437591
"9",0.882659468396003,0.792290441286991,0.79733690014411
"10",0.845071613341933,0.705901963679072,0.807436008660244
"11",1.00272112036638,0.87499189410662,0.826874339301974
"12",0.936381549898942,0.813154789335768,0.796566019471912
"13",0.853358842528449,0.771155713300747,0.873555520944677
"14",0.922765869666001,0.787156079684641,0.844305509659069
"15",0.932767848630343,0.846968667504172,0.782427541629524
"16",0.807844018597023,0.791949024165085,0.892582014314399
"17",0.880725844439587,0.766234701344463,0.853124075088252
"18",0.804591656668551,0.727248106503925,0.794972084386876
"19",0.815878175076212,0.72438567654642,0.752503054914655
"20",0.993371059292076,0.909745716898541,0.982032773701906
"21",0.981881364708559,0.903636449752923,0.851495035322609
"22",0.841983680745273,0.753450870949708,0.883721648499008
"23",0.919362087444708,0.826790400017919,0.814228127381723
"24",0.772436534742938,0.714221820908215,0.859252396014549
"25",0.959147168620811,0.873560873059892,0.914398510310307
"26",0.913961628115796,0.82594676352741,0.781291225479573
"27",0.931932539186108,0.838090830649614,0.961891871480386
"28",0.861687582608795,0.737783696909052,0.805537673098997
"29",0.881387547675373,0.766442363843587,0.817701896836996
"30",0.925082468998957,0.853546717237681,0.910463386106439
"31",0.947128958521484,0.842186333964821,0.8734260569944
"32",0.96938359614099,0.893135992655701,0.93675788582184
"33",0.811614516269661,0.758896454340513,0.844100549197756
"34",0.994443176557831,0.937167614776417,1.05492495483463
"35",0.890307940917743,0.845660163083102,0.824571021617951
"36",0.819261261341353,0.774594256441129,0.823976192178206
"37",0.829618778675178,0.643042500209189,0.8483730339382
"38",0.914855017197826,0.825037390708208,0.790067896379437
"39",0.852433350546632,0.746560943585283,0.793981586412359
"40",0.91435423462615,0.809642860796774,0.879524233516754
"41",0.916256516971986,0.883770731259069,1.0242526933231
"42",0.914259381728526,0.773339169797777,0.808969545271052
"43",0.846218798805894,0.749020375604748,0.808084370763867
"44",0.871013575344779,0.784015367562526,0.814372127503098
"45",0.956457711112671,0.848102969702167,0.928935806560384
"46",0.802709801610941,0.705785964869433,0.866819434223726
"47",0.931437768894983,0.756524796534231,0.879819198260886
"48",0.877700442658914,0.773472039642712,0.84770470031402
"49",0.966689670998483,0.839487589723702,0.923620038713569
"50",0.803343675932756,0.708427924676804,0.731377184348132
"51",0.839374364057925,0.758396117724938,0.799018389190858
"52",1.09889361326489,0.949970441679296,0.991432883520447
"53",0.910988664657033,0.869426362098856,0.777660213736199
"54",0.995848487934954,0.888444131743001,0.868609004384219
"55",1.00092199550198,0.846942937588949,0.951505825175287
"56",0.963173099285887,0.857167318753382,0.816794206373499
"57",0.809565610960776,0.735077208493253,0.799713972357835
"58",0.919621214688402,0.833633011567837,0.843072337825825
"59",0.926861310275065,0.819793446907226,0.826995961305095
"60",0.957378158278588,0.869698637766572,0.937374170820203
"61",0.916108127893044,0.858426780806702,0.845634928503983
"62",0.973472599914176,0.858748901885241,0.976424871513133
"63",0.945628802735975,0.859108731623859,0.954793201323692
"64",0.911373158839959,0.787330084998711,0.910269502855447
"65",0.808085134667768,0.715065686805864,0.740696552336823
"66",0.849980105632807,0.795800784961961,0.78049366287704
"67",0.849654116797454,0.73190285203805,0.727236788819493
"68",0.813357052174646,0.745359128146273,0.841734268552922
"69",0.956778724524402,0.844018139557967,0.866558185855762
"70",0.862476335440252,0.785370283102864,0.818491236376413
"71",0.966686484358151,0.861584192237392,0.968311483023957
"72",0.829378042783366,0.820034936108107,0.857737988968329
"73",0.78254861838193,0.701589681085949,0.812882246374182
"74",0.901952063651706,0.79454164247852,0.762114996667888
"75",0.86890447506311,0.746239340644771,0.789167728553644
"76",0.870290669145938,0.749247519409053,0.894942907235813
"77",0.962057738886601,0.840419835790553,0.8779200572387
"78",0.96688763418556,0.897082020670482,0.865327737299695
"79",0.897662195710476,0.868052932481864,0.864679609666134
"80",0.856374466401264,0.722826280077892,0.830425502983407
"81",0.981672278025946,0.833123712450329,0.832450314129558
"82",0.898309212732501,0.80684943950451,0.869143312096171
"83",1.01245135541391,0.908931646750778,0.98892299700858
"84",0.846218899246134,0.761857247694977,0.773469295091451
"85",0.990489559135275,0.896458684565415,0.881453791023865
"86",0.965356519990609,0.896570448471726,0.946923757171995
"87",0.910881886713467,0.810900252230474,0.812551550285749
"88",0.936953430424806,0.854165432762626,0.976006477785497
"89",0.955860527820862,0.838248077397691,0.857382589633221
"90",0.982855556432018,0.890332286394801,0.959707379305934
