x
-0.437872287075943
-0.530306899097276
-0.560863040414806
-0.762379590837795
-0.534577531706357
-0.828939579504539
-0.810026634437633
-0.752739570243135
-0.587869354913555
-0.549812277037797
-0.658933397248215
-0.46769540251112
-0.473397497740111
-0.699908828715847
-0.632939195369992
-0.671193556780283
-0.564879649431433
-0.72774835959972
-0.498331473010143
-0.660812184463394
-0.566972073029167
-0.626040711011509
-0.73404682165424
-0.746013862779918
-0.723883850257344
-0.600943543358007
-0.471709651121404
-0.648382799532644
-0.50764715651884
-0.421049260549933
-0.846724213319614
-0.649772376324347
-0.609423494768379
-0.532171303579405
-0.408255765678183
-0.530704290963679
-0.67171763709964
-0.648576099337396
-0.505657588191828
-0.617385840927002
-0.472672646059074
-0.764878480102594
-0.860328849421612
-0.55099169029889
-0.669789898043213
-0.562644228601438
-0.650108809666898
-0.440575143213015
-0.742078289276301
-0.514059890185449
-0.717105258375356
-0.671007087325815
-0.471588895245635
-0.656344981942754
-0.61416089086989
-0.58620200299274
-0.614441933141658
-0.630036510908082
-0.604973864161062
-0.637141849673293
-0.520771237709988
-0.751082643657312
-0.71177507524792
-0.58077659399685
-0.618394073452134
-0.55811088218197
-0.6644913506575
-0.748069455723384
-0.573354900511792
-0.555582648728547
-0.815262335623558
-0.567852492708953
-0.641665505128102
-0.705031923143649
-0.748865715739164
-0.704450394415341
-0.616408168960217
-0.389422788511902
-0.553737437654668
-0.544752297684057
-0.468239714790163
-0.61144306366602
-0.614068595882921
-0.658640505265706
-0.690774217262016
-0.464664732331782
-0.539197674164563
-0.555162009086264
-0.610176622156082
-0.576386469879295
-0.65546331307436
-0.496087887001872
-0.589501620365766
-0.584222152957107
-0.863328892021026
-0.605342994178433
-0.692002598515394
-0.558575273170036
-0.681528087740483
-0.575270019134157
-0.629443418283043
-0.576052363603178
-0.624633674264242
-0.771871697427827
-0.65339677823628
-0.466373422254406
-0.433482126853488
-0.567472724107107
-0.635615425139087
-0.776729535623882
-0.545867686019155
-0.559765443158375
-0.532313863755588
-0.56663963762356
-0.648078119467196
-0.663404785992183
-0.758522580885244
-0.535312920874344
-0.688881726302669
-0.658688648566985
-0.546578559635304
-0.626014726560921
-0.608453328512077
-0.496473697688895
-0.492467848321269
-0.694075072150901
-0.65948526254921
-0.793867407039242
-0.60682860470728
-0.544286736875756
-0.568675447278176
-0.656411956003733
-0.89109140336599
-0.609732826179229
-0.547542372614323
-0.712635282909852
-0.566264647671473
-0.689228047128223
-0.614603555558649
-0.597485244443394
-0.686987575352375
-0.627157888394914
-0.470605942494329
-0.68433985467129
-0.654152140523628
-0.640799268647604
-0.561018778625568
-0.569896486210428
-0.764726559707195
-0.531099501869894
-0.63259531609848
-0.715093607081579
-0.519907592294487
-0.581864874747135
-0.551958012498825
-0.656802267109883
-0.428409479488645
-0.736670972986916
-0.605200699619673
-0.678782353184266
-0.60279640531497
-0.659782809657745
-0.619342562888675
-0.354701077765929
-0.441850497959246
-0.697794562693067
-0.570043151842396
-0.634889740144425
-0.608481656432602
-0.741971119029681
-0.486776127607874
-0.502447590304427
-0.557046601878175
-0.547024966392101
-0.474748565328168
-0.650002222134045
-0.563129981091817
-0.570250962458307
-0.519596299037931
-0.541195885883511
-0.857046219457657
-0.489604743516952
-0.804374075773578
-0.601831119700724
-0.480284320631449
-0.522434646676004
-0.546207779797126
-0.696995652897241
-0.748703323418986
-0.529262720601442
-0.707828554429659
-0.482920194112805
-0.485195628061437
-0.839129638409517
-0.50221597220669
-0.682987731523327
-0.556262822580977
-0.724849900831546
-0.700421524414526
-0.544433256812808
-0.5315758915656
-0.665723144177658
-0.716744762075226
-0.810496659768843
-0.739944292915096
-0.594773965341072
-0.653353850892864
-0.565057676588157
-0.747345542559663
-0.770241656671275
-0.552197972128492
-0.586306577962293
-0.712916044234292
-0.598897994813178
-0.509994139248736
-0.659962510911849
-0.659461472927204
-0.749743841114842
-0.506971503877982
-0.669115638706033
-0.660433798749495
-0.444580787175946
-0.623099587186029
-0.586234508436026
-0.537649392271364
-0.563761260619625
-0.602151745220999
-0.613331949441584
-0.555410265926248
-0.406997552095484
-0.662633854227626
-0.545719139416342
-0.765002346842603
-0.509704181359052
-0.66257429222571
-0.368741657333571
-0.609637573680391
-0.49806879162138
-0.665847107363438
-0.688716469140068
-0.388661416926278
-0.585411207299844
-0.636736706686326
-0.616677193829151
-0.497745125589845
-0.658979562017154
-0.507085255841745
-0.794016282526539
-0.70956814125233
-0.550551829275647
-0.551102751224803
-0.655034159386395
-0.617291869602416
-0.752862077322796
-0.574461724632556
-0.671971114601359
-0.51603730107623
-0.676595864971354
-0.551564990928034
-0.446604709191024
-0.691936714392036
-0.615434533270465
-0.462484641426225
-0.727714131268201
-0.603105615251134
-0.674709975365255
-0.600398600932013
-0.683121217512971
-0.506816863465077
-0.636186378668284
-0.709967624739991
-0.618636569570815
-0.67409135585772
-0.625396138398432
-0.761009420834709
-0.625260252007737
-0.42483232057525
-0.443935957375688
-0.648004421621055
-0.692584693871406
-0.679636813143507
-0.756805219123708
-0.758395143759458
-0.684174675926501
-0.581394449974557
-0.507642426936344
-0.65977414448513
-0.528886442197808
-0.685568278605769
-0.55260781941429
-0.656657155051281
-0.424043746878917
-0.497487174984789
-0.413345066871285
-0.729294104065896
-0.637735381751601
-0.549286501855673
-0.496375917689683
-0.732398364248307
-0.57390026038467
-0.683700850008799
-0.567097301795453
-0.79174171052653
-0.570267075197333
-0.534202426279028
-0.570092368624749
-0.629412176045987
-0.672072338755804
-0.5241313670129
-0.494114410753025
-0.529290914415211
-0.516170629182785
-0.730595959903078
-0.590442710577296
-0.582232743174764
-0.594380071798137
-0.584980043193045
-0.555015951696398
-0.667920848729094
-0.572637584475557
-0.78682477983471
-0.673799450376571
-0.83008018400565
-0.561912077524598
-0.530121382311681
-0.522686209956659
-0.612235219487625
-0.578076228071397
-0.796201554812104
-0.522490500821859
-0.711609309433068
-0.73380134338204
-0.542831150163039
-0.737252537100208
-0.62158364956105
-0.659356526673612
-0.583677443190503
-0.601810112430732
-0.527299472610317
-0.624330447821443
-0.698504427261655
-0.635057358753879
-0.626774526981755
-0.61886174971856
-0.707880817360509
-0.48666010544161
-0.634015523719256
-0.486501890287264
-0.556183060686969
-0.626307097945247
-0.683433585911902
-0.710665870334448
-0.576800986304747
-0.702014945578589
-0.663477013205191
-0.725674597219379
-0.67482972621861
-0.579981562673367
-0.511316384237075
-0.39768018711255
-0.615230998101729
-0.58211554744906
-0.454228460404977
-0.643278337686751
-0.463419870407826
-0.547970298326303
-0.612120702709393
-0.681861705599634
-0.639748678859574
-0.638115139195941
-0.52060779899591
-0.593322260442423
-0.675205548608584
-0.673289001061748
-0.543094611350816
-0.78386639756936
-0.598569064583721
-0.482889952700424
-0.593590123631697
-0.557835883165123
-0.698266879187165
-0.608425219877698
-0.665849414882024
-0.579963698240502
-0.794405224907332
-0.744871218803493
-0.536864698916865
-0.734887204496095
-0.512950228897948
-0.738046272621871
-0.559553568991062
-0.687261851898916
-0.586034771237787
-0.791079067538297
-0.594748221143911
-0.66771903451375
-0.80837555195934
-0.540492988646956
-0.509239904124267
-0.763168772940139
-0.505746903858983
-0.755722130960802
-0.619646856272507
-0.598740060507972
-0.780815691230864
-0.59150653510246
-0.611079045360788
-0.776630060296843
-0.67180265502709
-0.548084351804445
-0.760633659514209
-0.643644984342905
-0.701570533189982
-0.688414729843281
-0.762178722074397
-0.623256534597483
-0.715724206825975
-0.725398619686089
-0.642401612697247
-0.661531949183654
-0.645666685461075
-0.630624330078993
-0.482525396147937
-0.67128529532277
-0.406869844966945
-0.523676716021538
-0.597137968776167
-0.669093432659018
-0.555660394867039
-0.706616725326005
-0.537532531065833
-0.393110734760126
-0.689693775321242
-0.676893375160695
-0.676494416932627
-0.636238471445517
-0.585800934247265
-0.688770616446458
-0.58220739178146
-0.699126934520636
-0.54461363381722
-0.64086607409509
-0.689154035875875
-0.618289688847058
-0.975825900223953
-0.624132550018187
-0.633022815415105
-0.685222011101725
-0.709590553673957
-0.606445955089556
-0.705880951769943
-0.681887194412567
-0.711861805493219
-0.514794741986504
-0.601954190765908
-0.538802647544146
-0.565122844746801
-0.791784770633478
-0.836660529579415
-0.709357241046022
-0.67017844186814
-0.556023870568425
-0.795929836909532
-0.682062203077785
-0.63818603712781
-0.733101388390925
-0.606789141063785
-0.630133506036523
-0.491745339331853
-0.543138563925047
-0.497289628321729
-0.482936900634004
-0.686682341422472
-0.568847508683052
-0.778283225517556
-0.58704957244083
-0.406923599364584
-0.616418984129435
-0.579492916975889
-0.548283962060718
-0.700108434660791
-0.695943132121062
-0.512911829218017
-0.742798056051144
-0.528727790088675
-0.62081096525246
-0.63541454281029
-0.629078814721417
-0.471538558017377
-0.798607061319314
-0.631079546434126
-0.755012597608961
-0.494279054855439
-0.602836211578591
-0.628457315804068
-0.535546492726967
