X1,0.0640330383982105,0.0374844542446518,0.0361561260700381,0.0696480596541273,0.0816491305749459,0.0472679039139126,0.0377705926419329,0.00752576571403024,0.0520668517765747,0.0541215012021932,0.0735417179398034,0.0643763162021387,0.0166881543808723,0.107391671881706,0.0747083681788293,0.0210310971976854,0.0515858837870239,0.103001491476795,0.0550759711340832,0.0762227161214009,0.0161642184961172,0.0486784113661378,0.0245416882799296,0.0926501856831354,0.0405347046416129,0.0632340576999586,0.0330769431912472,0.0142314136824947,0.0423466824425091,0.0837334804944586,0.0218441279257105,0.0422857843318455,0.0282203099041618,0.0370143469920858,0.0453407051016877,0.0492437066049097,0.0182964724062574,0.0813931077343121,0.023338954636316,0.0287904825937192,0.0256136374558797,0.0799377243287206,0.0550666049416314,0.0789527455738445,0.0379361517708538,0.0253280216638749,0.0401263239830778,0.0491374323265324,0.0217197380669395,0.0536231993829898,0.0496713605542895,0.0596636747281458,0.0437710864165025,0.104273637780684,0.02055683802006,0.0614084858331405,0.0598499957653562,0.0986764936343166,0.0479849802078554,0.0652190597921583,0.0892055112278763,0.0513776842877531,0.0647541395039775,0.0275107078600805,0.0355980753177981,0.0630021187151381,0.02137587278026,0.0589201180867941,0.0048962820970029,0.00617474132873497,0.0485126629168038,0.0705240280672563,0.0155133039803406,0.0258626757836275,0.09412464343111,0.0308880082201026,0.0791167914785068,0.0221428160438103,0.0626936092733626,0.0729701672654811,0.0683597623999252,0.0186790897432966,0.102172954451292,0.0150332430692325,0.0478072914455973,0.0544034357218424,0.0710208158556375,0.0909481990996165,0.0624391475037408,0.0580314613176442,0.0888079791907345,0.0590031729589509,0.0792120453516927,0.132313825436798,0.0105609023990425,0.0254102251016509,0.0320899892962281,0.0857587870057903,0.0592557310389525,0.105729198636166,0.063037217314745,0.0549017026384271,0.0603286557593763,0.047782960631351,0.0297405125271995,0.0865166827774367,0.0905468349949335,0.0861117547156417,0.018015765506003,0.0201907792112556,0.0207174655919438,0.0482675853524555,0.031208533969368,0.118632593749588,0.032791099291843,0.0550759524916418,0.0754305106853667,0.0549368860660882,0.076955161207331,0.082306849566068,0.059725974431994,0.0512943992612858,0.0440632008841012,0.0633723596881669,0.0351067896401881,0.0832777621243738,0.0492573542669567,0.0138847035912521,0.0614268154802947,0.0443462616623897,0.054154862102918,0.053576586337936,0.0678393152405633,0.074678622180107,0.045228849258754,0.0383407707910772,0.049594367474196,0.0863063660811579,0.0846836782316165,0.0785261663365307,0.142339554753958,0.0680701104588918,0.0598188008487436,0.0554850248536605,0.0540077640160626,0.0156732266922398,0.00775415102087115,0.0325655790139166,0.0703696609181275,0.0708885990880781,0.0285372752480313,0.022366016765787,0.040016253260004,0.0338130702892407,0.0545554799541126,0.0418258468930639,0.0416643653930661,0.0778506025822841,0.0669805638988266,0.0376551465648633,0.0581596218850212,0.0613277559164181,0.034293516879847,0.0670471897276405,0.054627387300486,0.0752539819100649,0.127234723169068,0.0718375976211005,0.0690928878575331,0.0722823128736478,0.0723942466989224,0.0486322192707953,0.0734414526916667,0.0591898610786718,0.0576961756374179,0.0287900408915142,0.0458485375886368,0.0625272222112538,0.0886886130215234,0.0753136157615489,0.0721568488298022,0.0519951338294262,0.0368282727296766,0.0687797327211046,0.0525963412501676,0.0514518225760601,0.112977531325937,0.0691043105767938,0.082617791106186,0.0473120232650519,0.0297243914317019,0.0712112816639014,0.040869609306903,0.0761371004534801,0.0679638777296022,0.0350534688833145,0.0227799453049055,0.0991251047321612,0.0469083342837335,0.0209942376596806,0.0623772492949448,0.0358286497026057,0.057082809221124,0.0403498082853091,0.0459549426245799,0.0358884175627474,0.0262597216008631,0.0416860581023414,0.0198968761613561,0.0637453610507721,0.0562381512194871,0.0704406642687507,0.0363278284207061,0.0923696420347047,0.0357848754922893,0.0722706449070086,0.0404577958296539,0.0495626752070114,0.0809280470784003,0.0737383319079109,0.0400450391676988,0.0572735302455775,0.0123572297068256,0.0437581022608811,0.0675339035173017,0.0781939251233437,0.075705479542774,0.0483292834503912,0.0445002138241423,0.044033009475911,0.0647558523646712,0.0909109806118284,0.0551935605631663,0.0207038983267459,0.0502001765969456,0.0476359163924603,0.0525147417955496,0.0662585586973874,0.021448245985144,0.0234757178214497,0.0293455206880243,0.0459582567035731,0.0550977750726455,0.0791323812246029,0.10122594401105,0.0695863940016093,0.0415806411177166,0.110042801114002,0.0443190093164398,0.11859493638845,0.0793523773560698,0.0185611074473172,0.0933361985770182,0.0188331937910616,0.0556355705707218,0.0833591005416603,0.0307784468531341,0.064078933686867,0.0724708524880424,0.0880028908533354,0.0463373485821803,0.0646736144530511,0.0876607069243201,0.0804936676101055,0.0640166069546637,0.0697487895978502,0.073708668168741,0.0791039633435767,0.0577952578623575,0.0793794744378376,0.0766814623132662,0.0214557593760081,0.061741840505521,0.0697545016554999,0.106593957173823,0.0381812422583716,0.0182215686938641,0.0625477974214572,0.0463638615732715,0.0806451402912175,0.0618818954835483,0.117699553703259,0.0571481699399471,0.0818871182744047,0.0684877724119242,0.0455962824388103,0.0561024293337676,0.0530260887488053,0.104308837237723,0.0639172455689038,0.0639032783908807,0.0509050234343727,0.026160853247241,0.0781147860137628,0.0419666336312659,0.0278944087918389,0.0399222052448383,0.0881681020586331,0.0549561810692762,0.0446598286601519,0.0852172368485949,0.0240237018872335,0.0875118232281799,0.0499416521689681,0.035887240866609,0.0580138123896317,0.0243180484397307,0.101412876092064,0.0638235338609197,0.0409982593560367,0.0292728969458244,0.0377831095284663,0.0573481619347878,0.0742675670555527,0.0976554447954563,0.02150002264507,0.0865716891267913,0.0932283173616412,0.066188555254759,0.0689234354563392,0.118088019675011,0.0560183045769541,0.063252117726018,0.0783862262416092,0.0244844003152268,0.0677165492958658,0.0329891179625469,0.0274202646047923,0.0742639222290364,0.0786123786117779,0.0878143754161104,0.0740606404036267,0.0860082404828268,0.0716979906970528,0.0499334018496886,0.0740492042093925,0.113921304738079,0.053647643204806,0.0777425662974927,0.0704413418688256,0.018300437269498,0.0436814838867007,0.0840601402066578,0.0624619740199909,0.0852962790590711,0.0812349969352477,0.0461481487579008,0.0126602897733573,0.0676316903177964,0.00103336807946331,0.0689456531783124,0.0751436513550872,0.0753988378288048,0.0284350205365797,0.0258369776556383,0.054985587420709,0.089139902498654,0.0619695270463834,0.0398533256893811,0.055647908522,0.0267199925292764,0.0389783303523948,0.0796508960768788,0.0640923236654326,0.0222733408259268,0.063384701248549,0.0134776598614,0.0825218196304993,0.0531583618688596,0.0544497470843503,0.0142872292337962,0.0836708749278686,0.0652684485788028,0.0369877239373632,0.0300502507691692,0.0550201412453708,0.0777717113586521,0.0553377032763208,0.033842543659849,0.0597443111009045,0.049341119642065,0.0588080317964779,0.0647988677353233,0.0565910488236532,0.0287324855915453,0.067940568928407,0.0433087717754455,0.062753891525129,0.0496670357229098,0.0709865798754322,0.0613543673644205,0.0683332970535576,0.0621599795590924,0.103207721768277,0.0345879885532358,0.116078850311076,0.0657261415208324,0.0745420096559537,0.0736322521111068,0.0662317660658245,0.0722137380519091,0.0669508470556184,0.0732201368329528,0.088752662097614,0.0619553877681408,0.0283144030488456,0.0563699726341212,0.0579623910072593,0.0616249984092794,0.0570342075797057,0.079142017961936,0.0409671858217723,0.0727930191754305,0.0525045444930216,0.0749333928722129,0.0720915240980855,0.0366782949379186,0.091884516275671,0.0781346753664622,0.0554866024365147,0.0428139563598884,0.0410544520550906,0.0605514983683571,0.0299371959586943,0.0264138010120473,0.0281043141700475,0.0397281542585725,0.098092675556753,0.0311800999636402,0.0846472056498749,0.0364151651089183,0.04547896731055,0.0241978203258536,0.0722009831181727,0.0300892008974997,0.0208031701617107,0.0366656896963749,0.110233114719447,0.0231231033568006,0.0295137204195973,0.0761207429167956,0.0545721026993031,0.0468055317607139,0.064480139091975,0.0450117707111093,0.0812549157876137,0.0704187541090221,0.0902404265956079,0.0834220528308812,0.0500559827059875,0.077974520905964,0.0982054845215989,0.0669462026230218,0.0626687137034517,0.0364380687610223,0.0741871381132943,0.0347196695200681,0.0367673488121799,0.0502526824199978,0.0726370846145475,0.0191430360347409,0.0713446900131791,0.0560040667936681,0.0560299079281551,0.00529024619912588,0.0741055327549443,0.0325234655475391,0.079739935871038,0.0751304866553893,0.058841202299099,0.0923619779448551,0.0816598121867668,0.0774955281630419,0.0218591218855244,0.0754092576856128,0.0535424658012387,0.061595016253589,0.0395112615765414,0.037358454550661,0.060782710980244,0.0507554882603411,0.0375066194037025,0.0785101296822152,0.122824424564434,0.0571815810317344,0.0283912450483274,0.0421868116795225,0.0893525270145658,0.0885160809396301,0.0808626939360125,0.0537413034294533,0.0291091846584411,0.0458343364779251,0.0193672162397437,0.0525680595936165,0.0418141304868949,0.0569181641777608,0.105347548018219,0.064703928663394,0.067377231644991,0.0385774458319321,0.102601756811006,0.0693194037178426,0.0177577620238892,0.055388746964582,0.0583574686129467,0.0510446042583316,0.0631286364613564,0.0683732087903573,0.044633284320356,0.0679524337643135,0.0321866392246617,0.0340256686388919,0.00534147478954227,0.0649431725594457,0.0272953005385253,0.116142789348305,0.0404211205321446,0.074295926961245,0.0472871327505474,0.116724820737233,0.0694723077139788,0.0480206785525232,0.0674512006928378,0.079015133643297,0.0691547431494522,0.0519430018984724,0.0603732531607902,0.0290763171402157,0.0980094675685146,0.0817826304123519,0.047632877298706,0.0173648460568327,0.0149108925101012,0.0605699919959093,0.076875334589478,0.01981011973996,0.0300084486542371,0.0427229398840346,0.030271837721846,0.0961495062313352,0.020874622271103,0.0532063741527073,0.0237416700606839,0.0270401663565566,0.0677068974703288,0.0770494674866649,0.0186717237473187,0.0485503415583913,0.0593816336985907,0.0399990310461283,0.0551205947921812,0.0728931627816294,0.0109267982272579,0.0260015353845015,0.0598753392781712,0.0282825769720374,0.0751350754755785,0.0167602076852558,0.0491745579304949,0.074530373030943,0.00170939442011478,0.0377531948440447,0.0736986807624068,0.0471507494889974,0.0429141737221953,0.0315882326985374,0.0364053883836763,0.102854691953348,0.0182259104999655,0.0535145942249544,0.0885407144631168,0.0862696408950376,0.0602958485839513,0.00118995539865307,0.0337924593529503,0.0883135573323844,0.0773238015317545,0.0718750866499284,0.0613246412990683,0.00794004563907852,0.0547808452154539,0.0207709514759128,0.064364475126284,0.0306284122399416,0.0319313625771305,0.0565468729484827,0.0745216580304895,0.062586807157998,0.0794660553038695,0.0317000169135951,0.10514589609513,0.0797259085380923,0.0815458510280273,0.0405958957011127,0.0305636505737787,0.0199749024976663,0.0678343941116731,0.0297773963288729,0.0416353396304725,0.0727939477412018,0.0457546449998536,0.045748902837762,0.00399866179589937,0.0867590936546794,0.102207543377419,0.098515286459352,0.0281805572572692,0.047178706160274,0.029369736914492,0.0571187586219874,0.0408006778709045,0.0731719264734132,0.0460103320292678,0.0852131020904712,0.0512412724132579,0.0583796951864329,0.0805263578891264,0.0480100441980463,0.102429796007747,0.0261999478038993,0.0774282367813609,0.061475016552044,0.0884109585710633,0.0821364612769575,0.0536515470901477,0.0686506899508148,0.0229264835621298,0.0879167873432123,0.0896121254786098,0.0203021402336897,0.0609998329308121,0.0568738206063336,0.0609663817133854,0.021048156435504,0.0788653322389328,0.0224054557355998,0.0378259870531899,0.111579773251273,0.0521815152929216,0.0154329821206091,0.0563588710915949,0.0315765052624347,0.0813797660286576,0.0474468897716008,0.0468532407268808,0.0550478670942089,0.0466042392385879,0.0531925857324797,0.112749073957771,0.0629068657915327,0.0697651119083067,0.0434960376309667,0.0966031527488646,0.0414914880381733,0.0335681837937358,0.0796003749038369,0.058059683140037,0.0876446477700965,0.0570283167652104,0.0249781216447281,0.0537734575274511,0.0892918801740219,0.0510153585946522,0.0995274204107264,0.0826468166477982,0.070988316887614,0.0641097166604542,0.087141422859321,0.00990475324841326,0.00942074669040952,0.0591810330781914,0.0502222978507438,0.0826364408734704,0.023124611701824,0.0541817485588075,0.0207508245473858,0.0798889897589071,0.0629496953232824,0.084244683680626,0.067762844851238,0.108307631811056,0.0474217403505009,0.0357571544771277,0.0401037395737577,0.0384721774643125,0.0470898281841575,0.0336817575139229,0.0533643695879133,0.0565088090525145,0.0472982694147519,0.0345815754298917,0.0204718669650364,0.0902212462096983,0.0497585716678873,0.0556051517685314,0.105879102889425,0.0753696230130436,0.0725077978563047,0.0531953375305579,0.084895712853361,0.00644691070958244,0.0733129406736244,0.00716414963607648,0.0323889308854048,0.0600344871250039,0.0703628188706455,0.0629271373410429,0.0406685532605702,0.080316941279947,0.0509448176721797,0.0649526818537794,0.093591665781715,0.075869980197661,0.0731532106176446,0.0598530318481008,0.0444165821569312,0.0269943016594051,0.0343600893204387,0.0955635223085321,0.0239127477276278,0.093820164902865,0.0690806985279305,0.10040949467099,0.101031439237954,0.067818467891159,-0.00202276122600619,0.0846798876086731,0.0620418627569887,0.0216411266700638,0.0980332241970654,0.0224460936831546,0.0528938896938867,0.0739571816368389,0.0243606143037889,0.0375157205538043,0.0249804446977725,0.0345652460750758,0.0215038075937856,0.0313941914570221,0.0568548388395492,0.0260867451322733,0.0341029906463927,0.0474986699953626,0.0201631935624695,0.077803965530948,0.0257464895973988,0.0337103866030759,0.0668414417397355,0.00109777692371474,0.0431132426511406,0.0802595353910135,0.0390116192434435,0.0262214528996125,0.0509948793452328,0.0592616031547929,0.0824353014655386,0.0759106814709911,0.0157770349621286,0.0914617933408998,0.0493075145177943,0.075850842252896,0.044029973450797,0.0215442810150325,0.0901507532408858,0.0584770398893424,0.0482877747023093,0.0443398424545846,0.0555806628148547,0.0692430813873115,0.0204784214173171,0.0727918944347673,0.0424134842173351,0.0466443854733265,0.0279109896277951,0.111258625465292,0.0463676310366342,0.00284468905813867,0.0878556918995832,0.0540169155847162,0.0381678095299432,0.0696078465995644,0.0741413947601197,0.0781812601511857,0.0766248727300045,0.0290318670971017,0.114879210812463,0.0389030203531217,0.0920366200124889,0.0204157537403388,0.00490328470352948,0.0748959855996756,0.111637942992188,0.0169525014468511,0.0303906887198188,0.0821460546479441,0.0658112659957888,0.0523843172478968,0.0407597994916487,0.0478295775056129,0.0370266715311944,0.104340641906849,0.0528751153845437,0.129718155989031,0.0746774652658356,0.0673554119318902,0.0762062948793189,0.105720120234572,0.0362513817654258,0.0342683154556256,0.0938471241357112,0.0573118695069523,0.0480758982941543,0.0318226803631543,0.0604661597176092,0.0548987194393721,0.0746994765630142,0.00933985275767665,0.0434555311065673,0.0378483253614321,0.0509789041505606,0.0482231315556521,0.048894258131536,0.0496334562952927,0.0779583140679188,0.0474170255714995,0.0071608224171839,0.0227788569497545,0.0616091171213612,0.0535677229242451,0.0493256316790001,0.095602685748983,0.0250560990062911,0.075669892262415,0.0498284224105053,0.0813287275349152,0.0230973868804105,0.0437177135048782,0.0583628531337132,0.0230644098791586,0.028706715570032,0.0922429089137138,0.0616055363559405,0.0609195457390723,0.106960983759987,0.0563263266074729,0.0788907488883382,0.0101468051620174,0.091941573239429,0.0189633188367113,0.0457741995274517,0.0676731660819577,0.090354900033269,0.0611458373258688,0.0414661658467234,0.052972854489513,0.0787156490953621,0.0280250559983728,0.10696863636534,0.0661885583674676,0.0507157849297744,0.0844764637869416,0.0622190756482887,0.0729436178503692,0.0419192588198715,0.0367639449918965,0.0520024816684681,0.0298494308502796,0.044221075026899,0.0739213537279368,0.0756795427002777,0.037507235011762,0.0555844846402132,0.0919767517477801,0.0475269788792894,0.0457865863774961,0.100596518690279,0.0825738885657455,0.0614029543298239,0.0377684781971664,0.0378076719988637,0.0647023672861233,0.0651836056271152,0.0477844979968735,0.0179538376116221,0.0163492577573624,0.070010847304534,0.0535250709569691,0.059938243091639,0.0680927504797204,0.0296565739101163,0.0395584671599645,0.0707812016183384,0.052134359556766,0.0514605836100668,0.0191971063937994,0.017012004080811,0.0762890452048226,0.0611197118512192,0.040530100355424,0.0285989840407659,0.0677513440607165,0.0937909360903135,0.0866812637927441,0.0716115960744864,0.106798736961239,0.100460409497773,0.0363390735412136,0.0865925525718639,0.0732444172681116,0.014718452517284,0.0842392593141022,0.0682426866260685,0.0547857675580775,0.0241669872586295,0.0682690921228515,0.0825331881060944,0.088693163508316,0.0722432130042503,0.0150402278403743,0.0668476711977719,0.0847638836646962,0.025961551783152,0.0565277488116639,0.0475014153319888,0.0473866451405123,0.0872249428657879,0.043333031452743,0.101773908015507,0.0446160388855255,0.0502767083311548,0.010832796321084,0.0102941664550785,0.0697710491504189,0.0349235578652448,0.0340030007955488,0.0679535515661707,0.0773541798332032,0.0749720629054473,0.0842726359735248,0.0684138964158879,0.0951047359404312,0.103633293896227,0.0248751306076514,0.0545130754504371,0.0332725855267235,0.035421584776299,0.0721930133256961,0.0535275824052227,0.0433078696704565,0.102038639321082,0.0700308787044464,0.0768977304697376,0.0280670787579474,0.0900572066044062,0.0593966720176726,0.0867369743448859,0.0361595659881727,0.0520035969933638,0.0712510985022493,0.0572554412596713,0.0714503103975094,0.0163011564627323,0.0293307316576427,0.0777481772856319,0.0877441582881128,0.0314987715345788,0.0373865422072032,0.0922097188189296,0.0726108556234387,0.0428820924976471,0.0923205318296971,0.0907610380454579,0.0584580947358504,0.050162554575338,0.0221132217547923,0.0353758750743447,0.0888391419682211,0.0491247269672397,0.0632202416909603,0.0467854628085885,0.0432036402705576,0.0490134377741152,0.0879844621574102,0.0733626883668476,0.0290858227441091,0.0304551135552367,0.0537293175515908,0.0660169131197985,0.0389971420941201,0.0501971572742544,0.0931680489222622,0.0183072797225443,0.0507064243393859,0.0905327375262486,0.0476143615418379,0.0659623983157344,0.0729575925559253,0.0816336483736756,0.0839566977375389
